"","country","ccode","year","tier","minstand","efforts","TRAFFICKING_FLOWS","source","source_order","transit","transit_order","destination","destination_order","internal","TRAFFICKING_TYPES","psource","ptransit","pdest","pinternal","lsource","ltransit","ldest","linternal","dsource","dtransit","ddest","dinternal","dssource","dstransit","dsdest","dsinternal","cpsource","cptransit","cpdest","cpinternal","clsource","cltransit","cldest","clinternal","cssource","cstransit","csdest","csinternal","PROSECUTION","domesticlaws","enforcement","convictinfo","prosnum","PROTECTION","protectprogress","victimid","victimservices","victimpunish","PREVENTION","preventprogress","INTERNATIONAL_LAWS","UNP_sign","UNP_rat","ILO182","ILO29","ILO105","CEDAW_sign","CEDAW_rat","UNCRC_sign","UNCRC_rat","conflict_sign","conflict_rat"
"1404","Bangladesh",771,2004,3,-1,-1,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,NA,1,1,1,17,NA,-1,0,-1,0,NA,1,NA,"","",2001-03-12,1972-06-22,1972-06-22,"","23 Jun 2011 a","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê"
"1405","Bangladesh",771,2005,2,-1,1,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,NA,1,1,1,70,NA,1,0,-1,0,NA,2,NA,"","",2001-03-12,1972-06-22,1972-06-22,"","23 Jun 2011 a","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê"
"1406","Bangladesh",771,2006,2,-1,1,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,NA,1,1,1,87,NA,-1,0,-1,0,NA,2,NA,"","",2001-03-12,1972-06-22,1972-06-22,"","23 Jun 2011 a","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê"
"1407","Bangladesh",771,2007,2,-1,1,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,70,NA,-1,0,-1,-1,NA,2,NA,"","",2001-03-12,1972-06-22,1972-06-22,"","23 Jun 2011 a","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê"
"1408","Bangladesh",771,2008,2,-1,1,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,NA,1,1,1,101,NA,1,0,1,-1,NA,1,NA,"","",2001-03-12,1972-06-22,1972-06-22,"","23 Jun 2011 a","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê"
"1409","Bangladesh",771,2009,2,-1,1,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,NA,1,1,1,90,NA,-1,-1,1,-1,NA,1,NA,"","",2001-03-12,1972-06-22,1972-06-22,"","23 Jun 2011 a","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê"
"1410","Bangladesh",771,2010,2,-1,1,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,NA,1,1,1,68,NA,-1,-1,1,-1,NA,1,NA,"","",2001-03-12,1972-06-22,1972-06-22,"","23 Jun 2011 a","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê"
"1411","Bangladesh",771,2011,2,-1,0,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,NA,1,1,1,80,NA,1,-1,1,1,NA,1,NA,"","",2001-03-12,1972-06-22,1972-06-22,"","23 Jun 2011 a","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê","Ê6 Sep 2000Ê"
"1412","Myanmar",775,2001,3,-1,-1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,-1,-1,-1,NA,NA,-1,0,0,0,NA,-1,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1413","Myanmar",775,2002,3,-1,-1,NA,1,1,0,0,0,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,NA,NA,-1,0,1,1,NA,1,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1414","Myanmar",775,2003,3,-1,-1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,1,100,NA,1,0,1,0,NA,1,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1415","Myanmar",775,2004,3,-1,-1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,NA,1,1,-1,294,NA,1,0,1,0,NA,1,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1416","Myanmar",775,2005,3,-1,-1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,NA,1,1,1,482,NA,1,0,1,0,NA,1,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1417","Myanmar",775,2006,3,-1,-1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,NA,2,1,1,426,NA,1,0,0,1,NA,1,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1418","Myanmar",775,2007,3,-1,-1,NA,1,1,1,2,0,0,1,NA,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,NA,2,1,1,65,NA,1,-1,1,1,NA,2,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1419","Myanmar",775,2008,3,-1,-1,NA,1,1,1,2,0,0,1,NA,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,NA,2,1,1,31,NA,1,0,1,-1,NA,2,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1420","Myanmar",775,2009,3,-1,-1,NA,1,1,1,2,1,3,1,NA,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,NA,2,1,1,342,NA,1,-1,1,1,NA,1,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1421","Myanmar",775,2010,3,-1,-1,NA,1,1,1,2,0,0,1,NA,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,NA,1,1,1,410,NA,1,-1,1,1,NA,1,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1422","Myanmar",775,2011,3,-1,-1,NA,1,1,1,2,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,NA,1,1,1,234,NA,1,-1,1,1,NA,1,NA,"","30 Mar 2004 a",NA,1955-03-04,NA,"","22 Jul 1997 a","","16 Jan 2012 a","",""
"1423","Sri Lanka",780,2001,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,NA,1,1,0,NA,NA,0,0,1,0,NA,2,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1424","Sri Lanka",780,2002,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,1,1,0,NA,NA,1,0,1,1,NA,1,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1425","Sri Lanka",780,2003,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,1,1,0,NA,NA,1,0,1,0,NA,1,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1426","Sri Lanka",780,2004,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,NA,1,2,1,33,NA,1,0,1,0,NA,1,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1427","Sri Lanka",780,2005,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,NA,1,1,1,0,NA,1,0,1,1,NA,2,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1428","Sri Lanka",780,2006,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,NA,1,1,-1,NA,NA,1,0,1,1,NA,1,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1429","Sri Lanka",780,2007,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,NA,2,1,0,2,NA,1,-1,1,1,NA,2,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1430","Sri Lanka",780,2008,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,NA,2,1,1,0,NA,1,-1,1,1,NA,1,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1431","Sri Lanka",780,2009,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,NA,2,2,1,12,NA,1,-1,1,1,NA,1,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1432","Sri Lanka",780,2010,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,NA,2,1,1,2,NA,1,-1,1,1,NA,2,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1433","Sri Lanka",780,2011,2,-1,2,NA,1,1,1,3,1,2,1,NA,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,NA,2,1,1,5,NA,1,-1,1,1,NA,1,NA,"13 Dec 2000Ê","",2001-03-01,1950-04-05,2003-01-07,"17 Jul 1980Ê","Ê5 Oct 1981Ê","Ê8 May 2002Ê","22 Sep 2006Ê","21 Aug 2000Ê","Ê8 Sep 2000Ê"
"1434","Maldives",781,2009,2,-1,1,NA,0,0,0,0,1,1,1,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,1,1,1,NA,-1,-1,-1,1,NA,-1,NA,"","",2013-01-04,2013-01-04,2013-01-04,"","Ê1 Jul 1993 a","10 May 2002Ê","10 May 2002Ê","10 May 2002Ê","29 Dec 2004Ê"
"1435","Maldives",781,2010,2,-1,1,NA,0,0,0,0,1,1,1,NA,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,2,1,0,NA,0,-1,-1,1,NA,-1,NA,"","",2013-01-04,2013-01-04,2013-01-04,"","Ê1 Jul 1993 a","10 May 2002Ê","10 May 2002Ê","10 May 2002Ê","29 Dec 2004Ê"
"1436","Maldives",781,2011,2,-1,2,NA,0,0,0,0,1,1,1,NA,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,1,1,1,0,NA,-1,-1,-1,1,NA,1,NA,"","",2013-01-04,2013-01-04,2013-01-04,"","Ê1 Jul 1993 a","10 May 2002Ê","10 May 2002Ê","10 May 2002Ê","29 Dec 2004Ê"
"1437","Nepal",790,2001,2,-1,1,NA,1,1,0,0,0,0,0,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,0,0,-1,-1,NA,1,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1438","Nepal",790,2002,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,2,0,NA,NA,-1,0,-1,-1,NA,1,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1439","Nepal",790,2003,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,NA,1,1,0,NA,NA,0,0,-1,-1,NA,1,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1440","Nepal",790,2004,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,NA,1,1,1,8,NA,0,-1,-1,-1,NA,1,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1441","Nepal",790,2005,1,1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,2,2,1,83,NA,0,0,1,0,NA,2,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1442","Nepal",790,2006,2,-1,1,NA,1,1,0,0,0,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,1,2,1,347,NA,1,0,1,0,NA,-1,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1443","Nepal",790,2007,2,-1,1,NA,1,1,0,0,0,0,0,NA,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,NA,1,1,1,87,NA,1,0,1,-1,NA,1,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1444","Nepal",790,2008,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,NA,2,1,1,14,NA,1,-1,0,1,NA,1,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1445","Nepal",790,2009,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,NA,2,1,1,33,NA,1,-1,1,1,NA,1,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1446","Nepal",790,2010,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,NA,2,2,1,12,NA,1,-1,-1,1,NA,1,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1447","Nepal",790,2011,2,-1,2,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,NA,2,2,1,NA,NA,1,-1,-1,1,NA,1,NA,"","",2002-01-03,2002-01-03,2007-08-30,"Ê5 Feb 1991Ê","22 Apr 1991Ê","Ê8 Sep 2000Ê","20 Jan 2006Ê","Ê8 Sep 2000Ê","Ê3 Jan 2007Ê"
"1448","Thailand",800,2001,2,-1,1,NA,1,2,1,3,1,1,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,0,0,0,0,NA,1,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1449","Thailand",800,2002,2,-1,1,NA,1,1,1,3,1,2,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,1,0,-1,0,NA,1,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1450","Thailand",800,2003,2,-1,1,NA,1,1,1,2,1,3,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,42,NA,1,0,1,0,NA,2,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1451","Thailand",800,2004,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,1,1,1,86,NA,1,0,1,0,NA,2,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1452","Thailand",800,2005,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,NA,1,1,1,66,NA,1,1,1,0,NA,2,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1453","Thailand",800,2006,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,NA,1,2,1,74,NA,1,0,1,0,NA,2,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1454","Thailand",800,2007,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,NA,1,1,1,NA,NA,1,0,1,0,NA,2,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1455","Thailand",800,2008,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,1,2,1,144,NA,1,0,1,1,NA,2,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1456","Thailand",800,2009,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,2,1,1,54,NA,1,1,1,0,NA,2,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1457","Thailand",800,2010,2,-1,1,NA,1,1,1,3,1,2,1,NA,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,2,1,1,17,NA,1,0,1,-1,NA,1,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1458","Thailand",800,2011,2,-1,2,NA,1,1,1,3,1,2,1,NA,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,NA,2,1,1,79,NA,1,0,1,1,NA,2,NA,"18 Dec 2001Ê","17 Oct 2013Ê",2001-02-16,1969-02-26,1969-12-02,"","Ê9 Aug 1985 a","","11 Jan 2006 a","","27 Feb 2006 a"
"1459","Cambodia",811,2001,2,-1,1,NA,1,1,1,3,1,2,1,NA,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,NA,1,-1,0,NA,NA,1,0,0,0,NA,1,NA,"11 Nov 2001Ê","Ê2 Jul 2007Ê",2006-03-14,1969-02-24,1999-08-23,"17 Oct 1980Ê","15 Oct 1992 a","27 Jun 2000Ê","30 May 2002Ê","27 Jun 2000Ê","16 Jul 2004Ê"
"1460","Cambodia",811,2002,3,-1,-1,NA,1,1,1,3,1,2,1,NA,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,2,1,NA,NA,1,0,-1,0,NA,1,NA,"11 Nov 2001Ê","Ê2 Jul 2007Ê",2006-03-14,1969-02-24,1999-08-23,"17 Oct 1980Ê","15 Oct 1992 a","27 Jun 2000Ê","30 May 2002Ê","27 Jun 2000Ê","16 Jul 2004Ê"
"1461","Cambodia",811,2003,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,1,1,-1,9,NA,1,0,1,0,NA,2,NA,"11 Nov 2001Ê","Ê2 Jul 2007Ê",2006-03-14,1969-02-24,1999-08-23,"17 Oct 1980Ê","15 Oct 1992 a","27 Jun 2000Ê","30 May 2002Ê","27 Jun 2000Ê","16 Jul 2004Ê"
"1462","Cambodia",811,2004,2,-1,1,NA,1,1,1,3,1,2,0,NA,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,2,1,142,NA,1,0,1,0,NA,2,NA,"11 Nov 2001Ê","Ê2 Jul 2007Ê",2006-03-14,1969-02-24,1999-08-23,"17 Oct 1980Ê","15 Oct 1992 a","27 Jun 2000Ê","30 May 2002Ê","27 Jun 2000Ê","16 Jul 2004Ê"
"1463","Cambodia",811,2005,3,-1,-1,NA,1,1,1,3,1,2,0,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,24,NA,1,0,1,-1,NA,2,NA,"11 Nov 2001Ê","Ê2 Jul 2007Ê",2006-03-14,1969-02-24,1999-08-23,"17 Oct 1980Ê","15 Oct 1992 a","27 Jun 2000Ê","30 May 2002Ê","27 Jun 2000Ê","16 Jul 2004Ê"
